call_id,customer_id,priority,type,date,ivr_in,ivr_out,ivr_time,q_start,q_exit,q_time,outcome,agent_start,agent_exit,ser_time,agent_id
2165,0,0,TT,990114,18:50:23,18:50:23,0,18:50:23,18:51:51,88,AGENT,18:51:50,18:52:00,10,5
2168,0,0,TT,990114,23:41:59,23:42:00,1,00:00:00,00:00:00,0,AGENT,23:42:00,23:42:29,29,5
1282,37477700,1,TT,990114,18:23:43,18:23:45,2,00:00:00,00:00:00,0,AGENT,18:23:44,18:28:59,315,5
1283,55279970,2,TT,990114,19:19:19,19:19:20,1,19:19:20,19:19:28,8,AGENT,19:19:27,19:20:23,56,5
1284,0,0,TT,990114,19:48:14,19:48:16,2,00:00:00,00:00:00,0,AGENT,19:48:15,19:48:32,17,5
28635,25685413,2,PS,990114,18:36:57,18:37:03,6,18:37:03,18:37:34,31,AGENT,18:37:33,18:39:20,107,5
28640,24442634,2,PS,990114,19:56:47,19:56:52,5,19:56:52,19:57:19,27,AGENT,19:57:18,19:58:21,63,5
28644,54349832,2,PS,990114,22:18:45,22:18:50,5,22:18:50,22:19:48,58,AGENT,22:19:48,22:20:57,69,5
28649,33780560,2,PS,990114,23:58:08,23:58:13,5,23:58:13,23:58:50,37,AGENT,23:58:50,23:59:41,51,5
28238,0,0,NW,990114,17:55:34,17:55:44,10,17:55:44,17:56:01,17,AGENT,17:56:01,17:56:22,21,5
28239,55447205,2,PS,990114,18:03:32,18:03:37,5,18:03:37,18:03:54,17,AGENT,18:03:53,18:05:49,116,5
28244,50252386,2,PS,990114,19:14:48,19:14:54,6,19:14:54,19:15:22,28,AGENT,19:15:20,19:18:50,210,5
28249,0,0,NW,990114,21:09:14,21:09:27,13,00:00:00,00:00:00,0,AGENT,21:09:26,21:11:18,112,5
28251,0,0,PS,990114,22:31:55,22:32:05,10,00:00:00,00:00:00,0,AGENT,22:32:05,22:36:29,264,5
28252,0,0,PS,990114,23:02:41,23:02:57,16,00:00:00,00:00:00,0,AGENT,23:02:56,23:04:33,97,5
1596,57406670,2,TT,990114,19:45:37,19:45:39,2,00:00:00,00:00:00,0,AGENT,19:45:38,19:45:45,7,5
1597,0,0,TT,990114,20:02:17,20:02:19,2,00:00:00,00:00:00,0,AGENT,20:02:18,20:06:06,228,5
1598,57190316,2,TT,990114,22:58:58,22:59:00,2,00:00:00,00:00:00,0,AGENT,22:58:59,22:59:24,25,5
4572,4735783,2,PS,990114,23:49:15,23:49:21,6,23:49:21,23:49:59,38,AGENT,23:49:59,23:51:23,84,5
12837,14940571,1,PS,990114,18:56:14,18:56:20,6,18:56:20,18:56:35,15,AGENT,18:56:34,18:57:36,62,5
12843,0,0,PS,990114,20:54:31,20:54:40,9,00:00:00,00:00:00,0,AGENT,20:54:40,20:56:55,135,5
12848,0,0,PS,990114,23:43:00,23:43:12,12,00:00:00,00:00:00,0,AGENT,23:43:11,23:48:03,292,5
34099,23588304,2,PS,990114,18:57:32,18:57:38,6,18:57:38,18:57:43,5,AGENT,18:57:42,18:58:27,45,5
33126,0,0,NW,990114,18:06:47,18:06:56,9,18:06:56,18:07:58,62,AGENT,18:07:57,18:08:38,41,5
33139,0,0,PS,990114,23:09:36,23:09:47,11,00:00:00,00:00:00,0,AGENT,23:09:46,23:11:11,85,5
33140,13937958,2,NW,990114,23:28:55,23:29:01,6,23:29:01,23:33:16,255,AGENT,23:33:16,23:35:01,105,5
33906,0,0,NW,990114,18:52:10,18:52:25,15,00:00:00,00:00:00,0,AGENT,18:52:23,18:54:07,104,5
33908,28452795,1,PS,990114,19:25:31,19:25:36,5,19:25:36,19:28:56,200,AGENT,19:28:55,19:30:14,79,5
33909,51570745,2,PS,990114,19:42:33,19:42:38,5,19:42:38,19:43:04,26,AGENT,19:43:03,19:44:13,70,5
33911,0,0,PS,990114,20:30:03,20:30:23,20,00:00:00,00:00:00,0,AGENT,20:30:22,20:32:14,112,5
33913,0,0,NW,990114,21:56:44,21:57:01,17,00:00:00,00:00:00,0,AGENT,21:57:00,21:57:20,20,5
33914,221148802,2,PS,990114,22:25:17,22:25:23,6,22:25:23,22:26:46,83,AGENT,22:26:45,22:27:55,70,5
33915,0,0,PS,990114,22:54:51,22:55:04,13,00:00:00,00:00:00,0,AGENT,22:55:04,22:57:59,175,5
32791,0,0,NW,990114,18:37:24,18:37:33,9,18:37:33,18:39:25,112,AGENT,18:39:24,18:44:54,330,5
32795,0,0,NW,990114,19:41:31,19:41:40,9,19:41:40,19:42:17,37,AGENT,19:42:16,19:42:56,40,5
32797,0,0,PS,990114,20:27:24,20:27:39,15,00:00:00,00:00:00,0,AGENT,20:27:38,20:28:06,28,5
32802,22226831,1,PS,990114,23:15:52,23:15:58,6,23:15:58,23:16:09,11,AGENT,23:16:09,23:16:48,39,5
32803,24620031,2,PS,990114,23:36:48,23:36:54,6,23:36:54,23:37:10,16,AGENT,23:37:09,23:41:25,256,5
34274,71520779,1,PS,990114,18:34:16,18:34:22,6,18:34:22,18:35:31,69,AGENT,18:35:30,18:37:28,118,5
34275,0,0,PS,990114,18:49:25,18:49:43,18,00:00:00,00:00:00,0,AGENT,18:49:42,18:51:29,107,5
34277,703074,2,PS,990114,19:20:36,19:20:42,6,19:20:42,19:21:04,22,AGENT,19:21:04,19:28:22,438,5
34286,3222239,2,PS,990114,23:28:35,23:28:41,6,23:28:41,23:32:16,215,AGENT,23:32:15,23:33:06,51,5
34287,0,0,NW,990114,23:57:23,23:57:41,18,00:00:00,00:00:00,0,AGENT,23:57:40,23:58:43,63,5
34862,6397707,2,PS,990114,19:10:58,19:11:04,6,19:11:04,19:12:27,83,AGENT,19:12:26,19:14:39,133,5
34869,28465698,2,PS,990114,22:25:12,22:25:18,6,22:25:18,22:25:50,32,AGENT,22:25:49,22:26:39,50,5
34870,0,0,PS,990114,22:52:04,22:52:16,12,00:00:00,00:00:00,0,AGENT,22:52:15,22:52:33,18,5
34871,0,0,PS,990114,23:17:01,23:17:17,16,00:00:00,00:00:00,0,AGENT,23:17:17,23:24:52,455,5
31165,0,0,PS,990114,18:46:53,18:47:04,11,00:00:00,00:00:00,0,AGENT,18:47:03,18:48:48,105,5
31170,42943100,2,PS,990114,20:10:14,20:10:20,6,20:10:20,20:11:00,40,AGENT,20:10:59,20:14:49,230,5
12755,0,0,NW,990114,17:52:41,17:52:51,10,17:52:51,17:55:28,157,AGENT,17:55:27,17:55:56,29,5
12758,0,0,NW,990114,18:30:11,18:30:25,14,00:00:00,00:00:00,0,AGENT,18:30:23,18:31:52,89,5
12759,0,0,NW,990114,18:44:49,18:44:59,10,18:44:59,18:45:35,36,AGENT,18:45:34,18:46:18,44,5
12763,0,0,PS,990114,19:50:32,19:50:48,16,00:00:00,00:00:00,0,AGENT,19:50:47,19:57:14,387,5
12764,0,0,NW,990114,20:05:12,20:05:21,9,20:05:21,20:06:14,53,AGENT,20:06:13,20:10:51,278,5
12767,54128681,2,PS,990114,22:06:00,22:06:05,5,22:06:05,22:07:28,83,AGENT,22:07:27,22:08:23,56,5
12768,0,0,NW,990114,22:28:59,22:29:09,10,22:29:09,22:30:12,63,AGENT,22:30:11,22:30:44,33,5
12770,302428792,2,PS,990114,23:20:34,23:20:40,6,23:20:40,23:25:01,261,AGENT,23:25:00,23:32:10,430,5
12825,0,0,NW,990114,18:16:01,18:16:19,18,00:00:00,00:00:00,0,AGENT,18:16:18,18:22:55,397,5
12834,0,0,NW,990114,21:17:08,21:17:23,15,00:00:00,00:00:00,0,AGENT,21:17:22,21:17:52,30,5
12835,0,0,PS,990114,22:14:01,22:14:11,10,00:00:00,00:00:00,0,AGENT,22:14:10,22:16:02,112,5
12837,0,0,PS,990114,23:05:20,23:05:33,13,00:00:00,00:00:00,0,AGENT,23:05:32,23:06:31,59,5
12375,0,0,PS,990114,20:37:05,20:37:17,12,00:00:00,00:00:00,0,AGENT,20:37:16,20:42:08,292,5
12381,58308636,2,PS,990114,23:40:38,23:40:43,5,23:40:43,23:41:33,50,AGENT,23:41:32,23:41:38,6,5
33817,12481214,2,PS,990114,11:59:46,11:59:51,5,11:59:51,12:00:39,48,AGENT,12:00:38,12:01:35,57,6
33825,22143465,2,PS,990114,13:46:08,13:46:14,6,13:46:14,13:48:20,126,AGENT,13:48:19,13:52:37,258,6
33856,14991483,2,PS,990114,18:17:39,18:17:44,5,18:17:44,18:18:17,33,AGENT,18:18:16,18:23:23,307,6
24753,56051360,2,PS,990114,11:49:55,11:50:00,5,11:50:00,11:53:02,182,AGENT,11:53:01,11:56:39,218,6
24755,23704323,2,PS,990114,12:16:51,12:16:56,5,12:16:56,12:19:14,138,AGENT,12:19:14,12:25:21,367,6
21419,38565180,1,PS,990114,12:04:10,12:04:15,5,12:04:15,12:06:14,119,AGENT,12:06:13,12:07:15,62,6
21441,0,0,PS,990114,16:16:48,16:17:01,13,00:00:00,00:00:00,0,AGENT,16:17:01,16:20:31,210,6
21454,0,0,PS,990114,17:49:53,17:50:02,9,00:00:00,00:00:00,0,AGENT,17:50:02,17:55:54,352,6
34783,0,0,PS,990114,13:15:17,13:15:30,13,00:00:00,00:00:00,0,AGENT,13:15:29,13:19:24,235,6
1267,0,0,TT,990114,11:09:11,11:09:11,0,11:09:11,11:12:48,217,AGENT,11:12:47,11:12:58,11,6
1270,308673060,1,TT,990114,12:28:59,12:28:59,0,12:28:59,12:29:11,12,AGENT,12:29:10,12:32:30,200,6
1272,57918849,1,TT,990114,13:21:16,13:21:16,0,13:21:16,13:22:16,60,AGENT,13:22:15,13:25:38,203,6
28591,42952796,2,PS,990114,11:34:14,11:34:19,5,11:34:19,11:37:31,192,AGENT,11:37:31,11:42:07,276,6
28621,48820351,2,PS,990114,16:41:48,16:41:53,5,16:41:53,16:42:16,23,AGENT,16:42:16,16:55:14,778,6
28199,27281617,2,PS,990114,11:28:52,11:28:57,5,11:28:57,11:29:17,20,AGENT,11:29:16,11:30:54,98,6
28202,22183891,1,PS,990114,11:59:22,11:59:28,6,11:59:28,11:59:36,8,AGENT,11:59:35,12:00:34,59,6
28236,0,0,PS,990114,17:38:56,17:39:06,10,00:00:00,00:00:00,0,AGENT,17:39:05,17:43:05,240,6
1668,56776388,1,TT,990114,13:52:07,13:52:07,0,13:52:07,13:52:44,37,AGENT,13:52:42,13:52:53,11,6
4521,69302768,1,PS,990114,12:24:48,12:24:54,6,12:24:54,12:25:27,33,AGENT,12:25:26,12:28:41,195,6
12797,24947061,2,PS,990114,11:56:07,11:56:12,5,11:56:12,11:58:15,123,AGENT,11:58:14,11:59:31,77,6
34064,52196615,1,PS,990114,13:40:25,13:40:30,5,13:40:30,13:42:31,121,AGENT,13:42:29,13:48:14,345,6
34065,52867744,2,PS,990114,13:52:38,13:52:44,6,13:52:44,13:52:58,14,AGENT,13:52:57,13:55:10,133,6
32753,78191137,2,PS,990114,12:16:49,12:16:55,6,12:16:55,12:18:10,75,AGENT,12:18:09,12:19:09,60,6
32759,28756120,1,PS,990114,13:38:31,13:38:37,6,13:38:37,13:40:06,89,AGENT,13:40:05,13:42:19,134,6
34231,57766412,2,PS,990114,11:56:13,11:56:18,5,11:56:18,11:56:58,40,AGENT,11:56:58,11:58:10,72,6
34232,37635950,2,PS,990114,12:04:09,12:04:16,7,12:04:16,12:05:01,45,AGENT,12:05:00,12:06:09,69,6
34825,4312914,2,PS,990114,12:53:59,12:54:04,5,12:54:04,12:55:44,100,AGENT,12:55:42,12:56:33,51,6
31644,27957448,2,PS,990114,12:38:31,12:38:37,6,12:38:37,12:39:16,39,AGENT,12:39:16,12:55:37,981,6
31147,63411037,2,PS,990114,16:19:44,16:19:51,7,16:19:51,16:20:41,50,AGENT,16:20:41,16:22:36,115,6
12713,703074,2,PS,990114,11:11:27,11:11:33,6,11:11:33,11:13:15,102,AGENT,11:13:14,11:21:21,487,6
12783,74007444,2,PS,990114,11:39:02,11:39:07,5,11:39:07,11:42:13,186,AGENT,11:42:12,11:47:03,291,6
12786,58704610,2,PS,990114,12:00:54,12:01:00,6,12:01:00,12:01:54,54,AGENT,12:01:53,12:04:56,183,6
12329,12183380,1,PS,990114,11:45:49,11:45:55,6,11:45:55,11:48:21,146,AGENT,11:48:20,11:51:49,209,6
33798,0,0,NW,990114,08:49:38,08:49:47,9,08:49:47,08:51:03,76,AGENT,08:51:02,08:52:56,114,8
33805,25219700,2,PS,990114,10:12:02,10:12:08,6,10:12:08,10:12:23,15,AGENT,10:12:22,10:15:42,200,8
33809,58718636,2,PS,990114,10:34:22,10:34:27,5,10:34:27,10:38:01,214,AGENT,10:37:59,10:46:37,518,8
33824,0,0,PS,990114,13:29:57,13:30:06,9,00:00:00,00:00:00,0,AGENT,13:30:05,13:31:21,76,8
29130,0,0,NW,990114,08:26:34,08:26:44,10,08:26:44,08:27:29,45,AGENT,08:27:28,08:32:25,297,8
29145,69302768,1,PS,990114,10:44:05,10:44:10,5,10:44:10,10:46:43,153,AGENT,10:46:42,10:48:22,100,8
29156,37635950,2,PS,990114,12:51:03,12:51:08,5,12:51:08,12:52:36,88,AGENT,12:52:35,12:55:18,163,8
29160,22031413,2,PS,990114,13:48:50,13:48:56,6,13:48:56,13:49:03,7,AGENT,13:49:03,13:51:13,130,8
24734,0,0,NW,990114,08:38:26,08:38:35,9,08:38:35,08:42:05,210,AGENT,08:42:03,08:42:28,25,8
24739,72600836,2,PS,990114,09:32:12,09:32:17,5,09:32:17,09:34:05,108,AGENT,09:34:04,09:51:49,1065,8
24745,63611537,2,PS,990114,10:27:16,10:27:22,6,10:27:22,10:28:15,53,AGENT,10:28:15,10:29:35,80,8
24759,0,0,NW,990114,13:07:52,13:08:04,12,00:00:00,00:00:00,0,AGENT,13:08:03,13:09:04,61,8
21396,0,0,PS,990114,08:06:16,08:06:26,10,00:00:00,00:00:00,0,AGENT,08:06:24,08:22:10,946,8
21398,0,0,NW,990114,08:33:28,08:33:37,9,08:33:37,08:37:26,229,AGENT,08:37:25,08:38:37,72,8
21401,0,0,NW,990114,08:56:00,08:56:14,14,00:00:00,00:00:00,0,AGENT,08:56:14,08:57:56,102,8
21402,0,0,NW,990114,09:07:55,09:08:05,10,09:08:05,09:08:41,36,AGENT,09:08:40,09:08:55,15,8
21414,25177403,2,PS,990114,11:11:04,11:11:09,5,11:11:09,11:12:24,75,AGENT,11:12:23,11:19:37,434,8
21415,69687275,2,PS,990114,11:26:20,11:26:25,5,11:26:25,11:27:12,47,AGENT,11:27:11,11:29:45,154,8
21420,0,0,NW,990114,12:20:22,12:20:37,15,00:00:00,00:00:00,0,AGENT,12:20:36,12:22:24,108,8
21434,71520779,1,PS,990114,15:16:29,15:16:35,6,15:16:35,15:18:15,100,AGENT,15:18:14,15:19:32,78,8
34015,58029430,2,PS,990114,12:34:09,12:34:15,6,12:34:15,12:35:19,64,AGENT,12:35:18,12:36:15,57,8
34016,0,0,PS,990114,12:47:54,12:48:03,9,00:00:00,00:00:00,0,AGENT,12:48:02,12:49:32,90,8
34764,29474020,2,PS,990114,09:50:21,09:50:26,5,09:50:26,09:51:54,88,AGENT,09:51:53,09:53:23,90,8
34778,58704610,2,PS,990114,12:15:28,12:15:33,5,12:15:33,12:17:14,101,AGENT,12:17:13,12:19:21,128,8
34784,69687275,2,PS,990114,13:34:10,13:34:15,5,13:34:15,13:36:01,106,AGENT,13:36:00,13:44:37,517,8
34792,55664692,1,PS,990114,15:08:24,15:08:30,6,15:08:30,15:08:47,17,AGENT,15:08:46,15:09:53,67,8
28578,0,0,NW,990114,09:11:33,09:11:42,9,09:11:42,09:15:10,208,AGENT,09:15:09,09:17:51,162,8
28581,0,0,PS,990114,09:54:14,09:54:23,9,00:00:00,00:00:00,0,AGENT,09:54:23,09:56:12,109,8
28582,0,0,NW,990114,10:05:06,10:05:15,9,10:05:15,10:08:44,209,AGENT,10:08:42,10:12:17,215,8
28588,69687275,2,PS,990114,10:59:17,10:59:23,6,10:59:23,10:59:31,8,AGENT,10:59:30,11:03:36,246,8
28606,305841363,1,PS,990114,14:23:50,14:23:55,5,14:23:55,14:25:04,69,AGENT,14:25:02,14:26:30,88,8
28611,14264295,2,PS,990114,15:25:06,15:25:12,6,15:25:12,15:26:38,86,AGENT,15:26:37,15:27:51,74,8
28186,0,0,NW,990114,09:07:54,09:08:08,14,00:00:00,00:00:00,0,AGENT,09:08:06,09:08:25,19,8
28190,703074,2,PS,990114,09:55:23,09:55:28,5,09:55:28,09:56:18,50,AGENT,09:56:17,10:05:39,562,8
28213,54613724,2,PS,990114,14:22:57,14:23:03,6,14:23:03,14:24:18,75,AGENT,14:24:17,14:24:58,41,8
28217,72600836,2,PS,990114,15:10:51,15:10:57,6,15:10:57,15:11:03,6,AGENT,15:11:02,15:17:55,413,8
28219,54497045,2,PS,990114,15:29:49,15:29:54,5,15:29:54,15:32:25,151,AGENT,15:32:24,15:41:40,556,8
4498,0,0,NW,990114,08:26:10,08:26:22,12,00:00:00,00:00:00,0,AGENT,08:26:21,08:27:24,63,8
4499,0,0,NW,990114,08:33:09,08:33:19,10,08:33:19,08:36:30,191,AGENT,08:36:30,08:37:21,51,8
4500,0,0,NW,990114,08:41:40,08:41:50,10,08:41:50,08:44:17,147,AGENT,08:44:16,08:45:53,97,8
4503,0,0,PS,990114,09:10:58,09:11:07,9,00:00:00,00:00:00,0,AGENT,09:11:07,09:11:40,33,8
4516,29340528,2,PS,990114,11:24:14,11:24:19,5,11:24:19,11:26:09,110,AGENT,11:26:08,11:27:05,57,8
4528,0,0,PS,990114,13:58:48,13:58:57,9,00:00:00,00:00:00,0,AGENT,13:58:56,14:00:54,118,8
4529,34374314,1,PS,990114,14:12:01,14:12:07,6,14:12:07,14:13:29,82,AGENT,14:13:01,14:24:13,672,8
12778,0,0,NW,990114,08:36:53,08:37:02,9,08:37:02,08:40:07,185,AGENT,08:40:06,08:42:00,114,8
12801,58704610,2,PS,990114,12:45:23,12:45:28,5,12:45:28,12:45:49,21,AGENT,12:45:48,12:47:31,103,8
12803,0,0,NW,990114,13:05:39,13:05:48,9,13:05:48,13:06:20,32,AGENT,13:06:19,13:07:17,58,8
12806,0,0,PS,990114,13:51:17,13:51:26,9,00:00:00,00:00:00,0,AGENT,13:51:25,13:55:30,245,8
12807,42632489,2,PS,990114,14:05:43,14:05:49,6,14:05:49,14:05:59,10,AGENT,14:05:57,14:08:51,174,8
12816,30663462,2,PS,990114,15:48:09,15:48:15,6,15:48:15,15:49:40,85,AGENT,15:49:39,15:58:26,527,8
34037,0,0,NW,990114,08:22:09,08:22:22,13,00:00:00,00:00:00,0,AGENT,08:22:22,08:22:37,15,8
34040,0,0,NW,990114,08:45:59,08:46:08,9,08:46:08,08:47:57,109,AGENT,08:47:56,08:49:55,119,8
34041,0,0,NW,990114,08:55:20,08:55:35,15,00:00:00,00:00:00,0,AGENT,08:55:33,08:56:03,30,8
34047,0,0,NW,990114,10:03:56,10:04:06,10,10:04:06,10:05:48,102,AGENT,10:05:47,10:08:38,171,8
34048,5871843,2,PS,990114,10:13:48,10:13:54,6,10:13:54,10:16:02,128,AGENT,10:16:01,10:20:51,290,8
34054,0,0,NW,990114,11:03:23,11:03:32,9,11:03:32,11:03:51,19,AGENT,11:03:49,11:04:01,12,8
34056,0,0,PS,990114,11:30:47,11:30:56,9,00:00:00,00:00:00,0,AGENT,11:30:55,12:17:08,2773,8
34066,54965785,1,PS,990114,14:06:14,14:06:20,6,14:06:20,14:08:57,157,AGENT,14:08:55,14:10:58,123,8
33069,0,0,NW,990114,08:43:05,08:43:14,9,08:43:14,08:45:58,164,AGENT,08:45:57,08:47:52,115,8
33081,67158097,2,PS,990114,10:46:53,10:46:58,5,10:46:58,10:49:25,147,AGENT,10:49:24,10:50:33,69,8
33096,0,0,PS,990114,13:21:18,13:21:27,9,00:00:00,00:00:00,0,AGENT,13:21:27,13:23:30,123,8
33106,41543000,2,PS,990114,15:27:32,15:27:38,6,15:27:38,15:28:39,61,AGENT,15:28:38,15:32:12,214,8
33842,0,0,NW,990114,08:31:52,08:32:02,10,08:32:02,08:34:26,144,AGENT,08:34:25,08:35:24,59,8
33843,0,0,NW,990114,08:40:24,08:40:33,9,08:40:33,08:42:34,121,AGENT,08:42:32,08:43:29,57,8
33846,37507258,1,PS,990114,09:08:49,09:08:55,6,09:08:55,09:11:48,173,AGENT,09:11:47,09:15:05,198,8
33853,42647446,2,PS,990114,10:29:04,10:29:10,6,10:29:10,10:31:04,114,AGENT,10:31:03,10:32:43,100,8
33867,37675451,1,PS,990114,12:37:07,12:37:12,5,12:37:12,12:37:26,14,AGENT,12:37:24,12:39:24,120,8
33868,27981166,2,PS,990114,12:49:19,12:49:25,6,12:49:25,12:49:40,15,AGENT,12:49:39,12:52:29,170,8
33881,25124181,2,PS,990114,15:18:38,15:18:44,6,15:18:44,15:19:37,53,AGENT,15:19:36,15:26:33,417,8
32729,55260194,2,PS,990114,08:00:33,08:00:38,5,08:00:38,08:01:11,33,AGENT,08:01:10,08:03:04,114,8
32741,57070534,2,PS,990114,10:19:13,10:19:19,6,10:19:19,10:21:00,101,AGENT,10:20:59,10:22:14,75,8
32744,55921597,1,PS,990114,10:47:04,10:47:10,6,10:47:10,10:50:37,207,AGENT,10:50:36,10:59:26,530,8
32748,0,0,PS,990114,11:23:31,11:23:41,10,00:00:00,00:00:00,0,AGENT,11:23:40,11:26:04,144,8
32754,0,0,NW,990114,12:27:23,12:27:33,10,12:27:33,12:28:45,72,AGENT,12:28:44,12:34:01,317,8
32758,0,0,PS,990114,13:17:17,13:17:30,13,00:00:00,00:00:00,0,AGENT,13:17:30,13:20:21,171,8
34211,0,0,NW,990114,08:29:19,08:29:28,9,08:29:28,08:32:29,181,AGENT,08:32:28,08:34:21,113,8
34225,23895501,2,PS,990114,10:45:07,10:45:13,6,10:45:13,10:48:27,194,AGENT,10:48:26,10:49:20,54,8
34228,24941460,1,PS,990114,11:19:06,11:19:12,6,11:19:12,11:19:42,30,AGENT,11:19:42,11:21:57,135,8
34240,0,0,NW,990114,13:37:31,13:37:40,9,13:37:40,13:44:42,422,AGENT,13:44:41,13:48:58,257,8
34800,0,0,NW,990114,08:32:47,08:32:57,10,08:32:57,08:35:31,154,AGENT,08:35:30,08:36:25,55,8
34810,13089362,2,PS,990114,10:24:10,10:24:16,6,10:24:16,10:25:32,76,AGENT,10:25:31,10:28:11,160,8
34811,24410680,1,PS,990114,10:31:50,10:31:56,6,10:31:56,10:33:55,119,AGENT,10:33:54,10:37:55,241,8
34827,0,0,PS,990114,13:23:43,13:23:53,10,00:00:00,00:00:00,0,AGENT,13:23:52,13:25:32,100,8
31619,0,0,NW,990114,08:24:59,08:25:11,12,00:00:00,00:00:00,0,AGENT,08:25:10,08:25:55,45,8
31623,0,0,NW,990114,08:54:06,08:54:18,12,00:00:00,00:00:00,0,AGENT,08:54:18,08:54:38,20,8
31648,27247485,2,PS,990114,13:30:27,13:30:32,5,13:30:32,13:31:26,54,AGENT,13:31:26,13:35:53,267,8
31105,0,0,NW,990114,08:40:43,08:40:53,10,08:40:53,08:43:33,160,AGENT,08:43:33,08:44:13,40,8
31106,0,0,NW,990114,08:49:11,08:49:21,10,08:49:21,08:50:00,39,AGENT,08:49:59,08:50:58,59,8
31109,1426659,2,PS,990114,09:18:28,09:18:34,6,09:18:34,09:18:54,20,AGENT,09:18:53,09:26:56,483,8
31127,37635950,2,PS,990114,12:34:20,12:34:26,6,12:34:26,12:36:22,116,AGENT,12:36:21,12:37:20,59,8
31131,72600836,2,PS,990114,13:26:20,13:26:25,5,13:26:25,13:26:32,7,AGENT,13:26:31,13:29:52,201,8
12721,13563416,2,PS,990114,12:21:20,12:21:25,5,12:21:25,12:22:30,65,AGENT,12:22:30,12:24:24,114,8
12724,25219700,2,PS,990114,12:52:21,12:52:26,5,12:52:26,12:55:23,177,AGENT,12:55:22,12:58:13,171,8
12725,41630443,2,PS,990114,13:08:31,13:08:37,6,13:08:37,13:09:10,33,AGENT,13:09:08,13:13:09,241,8
12732,0,0,PS,990114,14:36:56,14:37:04,8,00:00:00,00:00:00,0,AGENT,14:37:04,15:08:42,1898,8
12763,0,0,NW,990114,08:36:34,08:36:43,9,08:36:43,08:38:42,119,AGENT,08:38:41,08:40:02,81,8
12773,56666571,2,PS,990114,10:19:38,10:19:44,6,10:19:44,10:22:19,155,AGENT,10:22:18,10:25:25,187,8
12774,9202045,2,PS,990114,10:28:31,10:28:36,5,10:28:36,10:29:42,66,AGENT,10:29:42,10:30:56,74,8
12792,0,0,PS,990114,13:13:45,13:13:54,9,00:00:00,00:00:00,0,AGENT,13:13:53,13:17:14,201,8
12795,74450255,1,PS,990114,14:01:15,14:01:21,6,14:01:21,14:02:00,39,AGENT,14:01:59,14:05:42,223,8
12803,59775346,1,PS,990114,15:26:23,15:26:29,6,15:26:29,15:27:56,87,AGENT,15:27:55,15:28:34,39,8
12321,911487,1,PS,990114,10:31:21,10:31:26,5,10:31:26,10:32:49,83,AGENT,10:32:48,10:33:50,62,8
12332,11227584,1,PS,990114,12:22:16,12:22:22,6,12:22:22,12:24:28,126,AGENT,12:24:28,12:28:39,251,8
12337,0,0,NW,990114,13:24:47,13:24:56,9,13:24:56,13:25:37,41,AGENT,13:25:36,13:26:27,51,8
12345,65338329,2,PS,990114,15:09:35,15:09:40,5,15:09:40,15:09:58,18,AGENT,15:09:58,15:10:37,39,8
33872,0,0,PS,990115,07:56:12,07:56:24,12,00:00:00,00:00:00,0,AGENT,07:56:23,07:59:56,213,2
33884,0,0,PS,990115,10:47:03,10:47:17,14,00:00:00,00:00:00,0,AGENT,10:47:16,10:48:47,91,2
33890,0,0,PS,990115,12:33:29,12:33:40,11,00:00:00,00:00:00,0,AGENT,12:33:39,12:36:43,184,2
24820,0,0,PS,990115,11:05:57,11:06:09,12,00:00:00,00:00:00,0,AGENT,11:06:08,11:12:08,360,2
21491,1950625,1,PS,990115,12:47:39,12:47:45,6,12:47:45,12:47:54,9,AGENT,12:47:52,12:52:04,252,2
34078,0,0,PS,990115,10:54:49,10:55:00,11,00:00:00,00:00:00,0,AGENT,10:55:00,11:01:35,395,2
34079,0,0,NW,990115,11:12:46,11:12:59,13,00:00:00,00:00:00,0,AGENT,11:12:58,11:13:44,46,2
34840,57141632,1,PS,990115,10:05:06,10:05:11,5,10:05:11,10:05:14,3,AGENT,10:05:14,10:05:18,4,2
1288,29261229,1,TT,990115,12:30:24,12:30:26,2,00:00:00,00:00:00,0,AGENT,12:30:25,12:32:57,152,2
28656,388561,2,PS,990115,09:17:32,09:17:38,6,09:17:38,09:17:42,4,AGENT,09:17:41,09:34:39,1018,2
28660,0,0,PS,990115,09:54:37,09:54:50,13,00:00:00,00:00:00,0,AGENT,09:54:49,09:57:43,174,2
28663,4970810,2,PS,990115,10:39:49,10:39:54,5,10:39:54,10:40:01,7,AGENT,10:40:00,10:43:15,195,2
28669,0,0,NW,990115,12:25:22,12:25:39,17,00:00:00,00:00:00,0,AGENT,12:25:38,12:27:10,92,2
28269,0,0,PS,990115,11:15:17,11:15:29,12,00:00:00,00:00:00,0,AGENT,11:15:28,11:19:06,218,2
28275,0,0,PS,990115,13:07:52,13:08:09,17,00:00:00,00:00:00,0,AGENT,13:08:09,13:08:57,48,2
1680,33689787,2,TT,990115,11:04:03,11:04:05,2,00:00:00,00:00:00,0,AGENT,11:04:04,11:04:44,40,2
4578,58297458,2,PS,990115,09:07:56,09:08:02,6,09:08:02,09:10:11,129,AGENT,09:10:10,09:12:24,134,2
12868,37635950,2,PS,990115,12:45:11,12:45:17,6,12:45:17,12:45:52,35,AGENT,12:45:51,12:47:02,71,2
34126,65032120,2,PS,990115,11:27:01,11:27:06,5,11:27:06,11:27:21,15,AGENT,11:27:20,11:32:06,286,2
